,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
637,Sholay,Musical,tt0073707,1975,8.1,Ramesh Sippy,"55,029",92.52,8.1,"36,402",7.3,"2,335"
638,Anand,Musical,tt0066763,1971,8.1,Hrishikesh Mukherjee,"33,500",92.52,8.0,"21,580",7.6,"1,692"
639,The Sound of Music,Musical,tt0059742,1965,8.1,Robert Wise,"226,433",163.21,7.9,"100,221",8.4,"62,574"
640,The Wizard of Oz,Musical,tt0032138,1939,8.1,Victor Fleming,"389,902",2.08,8.0,"211,109",8.2,"76,085"
641,La La Land,Musical,tt3783958,2016,8.0,Damien Chazelle,"565,092",151.1,8.0,"264,162",7.8,"97,303"
642,Aladdin,Musical,tt0103639,1992,8.0,Ron Clements,"403,115",217.35,8.0,"209,548",8.2,"80,528"
643,Beauty and the Beast,Musical,tt0101414,1991,8.0,Gary Trousdale,"442,291",218.97,7.9,"213,763",8.6,"108,967"
644,Fiddler on the Roof,Musical,tt0067093,1971,8.0,Norman Jewison,"43,108",80.5,7.9,"23,232",8.3,"9,296"
645,Kal Ho Naa Ho,Musical,tt0347304,2003,7.9,Nikkhil Advani,"68,110",1.79,7.8,"42,269",7.9,"6,473"
646,Dancer in the Dark,Musical,tt0168629,2000,7.9,Lars von Trier,"108,613",4.18,7.9,"62,661",8.1,"19,666"
647,The Nightmare Before Christmas,Musical,tt0107688,1993,7.9,Henry Selick,"326,649",75.08,7.9,"167,068",8.2,"72,656"
648,The Blues Brothers,Musical,tt0080455,1980,7.9,John Landis,"195,813",57.23,7.9,"126,188",7.8,"18,536"
649,Veer-Zaara,Musical,tt0420332,2004,7.8,Yash Chopra,"52,285",2.92,7.7,"32,604",7.9,"5,407"
650,All That Jazz,Musical,tt0078754,1979,7.8,Bob Fosse,"31,310",37.82,7.8,"19,049",7.8,"4,737"
651,Cabaret,Musical,tt0068327,1972,7.8,Bob Fosse,"54,125",42.77,7.7,"30,271",7.9,"11,520"
652,Willy Wonka & the Chocolate Factory,Musical,tt0067992,1971,7.8,Mel Stuart,"196,476",4.0,7.8,"105,157",7.9,"37,065"
653,Les parapluies de Cherbourg,Musical,tt0058450,1964,7.8,Jacques Demy,"27,119",0.03,7.8,"15,741",7.7,"4,766"
654,My Fair Lady,Musical,tt0058385,1964,7.8,George Cukor,"94,262",72.0,7.7,"42,326",7.9,"27,837"
655,Mary Poppins,Musical,tt0058331,1964,7.8,Robert Stevenson,"169,292",102.27,7.7,"81,204",8.1,"41,939"
656,A Night at the Opera,Musical,tt0026778,1935,7.8,Sam Wood,"32,668",2.54,7.8,"21,643",7.9,"3,525"
657,Duck Soup,Musical,tt0023969,1933,7.8,Leo McCarey,"59,713",92.52,7.8,"40,180",7.7,"6,690"
658,Tangled,Musical,tt0398286,2010,7.7,Nathan Greno,"440,266",200.82,7.6,"203,276",8.1,"115,225"
659,Hedwig and the Angry Inch,Musical,tt0248845,2001,7.7,John Cameron Mitchell,"35,324",3.03,7.6,"18,551",8.0,"9,078"
660,"South Park: Bigger, Longer & Uncut",Musical,tt0158983,1999,7.7,Trey Parker,"202,302",52.04,7.8,"136,480",7.4,"17,352"
661,The Muppet Christmas Carol,Musical,tt0104940,1992,7.7,Brian Henson,"57,538",27.28,7.6,"31,956",8.0,"10,361"
662,Fantasia,Musical,tt0032455,1940,7.7,James Algar,"94,708",76.41,7.7,"53,787",7.8,"17,360"
663,Moana,Musical,tt3521164,I 2016,7.6,Ron Clements,"320,777",248.76,7.5,"147,326",7.9,"58,793"
664,Moulin Rouge!,Musical,tt0203009,2001,7.6,Baz Luhrmann,"280,446",57.39,7.4,"128,800",8.0,"84,937"
665,Kuch Kuch Hota Hai,Musical,tt0172684,1998,7.6,Karan Johar,"51,703",2.1,7.4,"31,663",7.9,"5,708"
666,Mulan,Musical,tt0120762,1998,7.6,Tony Bancroft,"279,639",120.62,7.4,"129,775",8.1,"67,544"
667,Baazigar,Musical,tt0106333,1993,7.6,Abbas Alibhai Burmawalla,"27,821",92.52,7.5,"19,063",7.3,"1,653"
668,The Little Mermaid,Musical,tt0097757,1989,7.6,Ron Clements,"255,753",111.54,7.4,"113,292",8.1,"70,807"
669,The Muppet Movie,Musical,tt0079588,1979,7.6,James Frawley,"35,729",76.66,7.5,"21,362",7.8,"4,839"
670,The Jungle Book,Musical,tt0061852,1967,7.6,Wolfgang Reitherman,"178,678",141.84,7.6,"97,021",7.6,"35,103"
671,A Hard Day's Night,Musical,tt0058182,1964,7.6,Richard Lester,"44,738",13.78,7.5,"26,793",7.9,"7,046"
672,West Side Story,Musical,tt0055614,1961,7.6,Jerome Robbins,"112,524",43.66,7.5,"56,773",7.6,"24,261"
673,Snow White and the Seven Dwarfs,Musical,tt0029583,1937,7.6,William Cottrell,"195,344",184.93,7.6,"96,056",7.7,"47,431"
674,"tick, tick...BOOM!",Musical,tt8721424,2021,7.5,Lin-Manuel Miranda,"96,609",92.52,7.4,"37,608",7.6,"13,199"
675,Les Misérables,Musical,tt1707386,2012,7.5,Tom Hooper,"325,435",148.81,7.4,"165,299",7.9,"83,932"
676,The Greatest Showman,Musical,tt1485796,2017,7.5,Michael Gracey,"272,031",174.34,7.4,"115,621",7.9,"58,058"
677,Devdas,Musical,tt0238936,I 2002,7.5,Sanjay Leela Bhansali,"41,605",3.5,7.4,"24,008",7.8,"5,459"
678,The Meaning of Life,Musical,tt0085959,1983,7.5,Terry Jones,"118,893",14.93,7.5,"78,642",7.6,"11,357"
679,Hair,Musical,tt0079261,1979,7.5,Milos Forman,"37,380",15.28,7.4,"20,712",7.9,"8,327"
680,The Many Adventures of Winnie the Pooh,Musical,tt0076363,1977,7.5,John Lounsbery,"35,790",92.52,7.4,"19,069",7.8,"8,439"
681,Aynabaji,Mystery,tt5354160,2016,9.0,Amitabh Reza Chowdhury,"25,866",92.52,8.8,"13,417",8.9,935
682,Jai Bhim,Mystery,tt15097216,2021,8.9,T.J. Gnanavel,"188,489",92.52,8.4,"35,446",7.7,"1,570"
683,Sen to Chihiro no kamikakushi,Mystery,tt0245429,2001,8.6,Hayao Miyazaki,"731,975",10.06,8.5,"373,201",8.7,"122,502"
684,The Green Mile,Mystery,tt0120689,1999,8.6,Frank Darabont,"1,257,284",136.8,8.6,"706,632",8.7,"166,358"
685,Se7en,Mystery,tt0114369,1995,8.6,David Fincher,"1,586,550",100.13,8.7,"903,831",8.5,"190,637"
686,Seppuku,Mystery,tt0056058,1962,8.6,Masaki Kobayashi,"53,853",92.52,8.6,"34,632",8.3,"4,042"
687,The Prestige,Mystery,tt0482571,2006,8.5,Christopher Nolan,"1,293,554",53.09,8.5,"762,595",8.4,"159,247"
688,The Usual Suspects,Mystery,tt0114814,1995,8.5,Bryan Singer,"1,060,490",23.34,8.5,"658,680",8.4,"102,537"
689,Apocalypse Now,Mystery,tt0078788,1979,8.5,Francis Ford Coppola,"650,947",83.47,8.5,"423,938",8.1,"46,313"
690,Psycho,Mystery,tt0054215,1960,8.5,Alfred Hitchcock,"653,097",32.0,8.5,"368,785",8.4,"92,266"
691,Rear Window,Mystery,tt0047396,1954,8.5,Alfred Hitchcock,"480,544",36.76,8.5,"280,833",8.5,"64,811"
692,Coco,Mystery,tt2380307,I 2017,8.4,Lee Unkrich,"476,870",209.73,8.3,"218,939",8.6,"68,211"
693,The Lives of Others,Mystery,tt0405094,2006,8.4,Florian Henckel von Donnersmarck,"383,195",11.29,8.4,"242,139",8.6,"51,351"
694,Oldeuboi,Mystery,tt0364569,2003,8.4,Park Chan-wook,"561,883",0.71,8.4,"359,175",8.2,"54,495"
695,Memento,Mystery,tt0209144,2000,8.4,Christopher Nolan,"1,207,041",25.54,8.5,"729,225",8.2,"140,935"
696,Tengoku to jigoku,Mystery,tt0057565,1963,8.4,Akira Kurosawa,"42,773",92.52,8.4,"28,088",8.2,"3,540"
697,Witness for the Prosecution,Mystery,tt0051201,1957,8.4,Billy Wilder,"122,092",8.18,8.4,"73,346",8.5,"13,946"
698,Ratsasan,Mystery,tt7060344,2018,8.3,Ram Kumar,"39,375",92.52,8.0,"16,710",7.2,"1,008"
699,Incendies,Mystery,tt1255953,2010,8.3,Denis Villeneuve,"172,054",6.86,8.2,"103,039",8.4,"22,338"
700,The Father,Mystery,tt10272386,I 2020,8.3,Florian Zeller,"135,033",92.52,8.2,"68,863",8.3,"13,989"
701,North by Northwest,Mystery,tt0053125,1959,8.3,Alfred Hitchcock,"321,579",13.28,8.3,"198,042",8.2,"35,571"
702,Vertigo,Mystery,tt0052357,1958,8.3,Alfred Hitchcock,"394,360",3.2,8.3,"231,565",8.2,"50,361"
703,Double Indemnity,Mystery,tt0036775,1944,8.3,Billy Wilder,"154,266",5.72,8.3,"94,280",8.1,"18,569"
704,Citizen Kane,Mystery,tt0033467,1941,8.3,Orson Welles,"434,258",1.59,8.3,"263,906",8.1,"46,507"
705,M - Eine Stadt sucht einen Mörder,Mystery,tt0022100,1931,8.3,Fritz Lang,"155,235",0.03,8.3,"97,338",8.2,"16,980"
706,Andhadhun,Mystery,tt8108198,2018,8.2,Sriram Raghavan,"89,194",1.37,8.1,"47,141",7.9,"5,096"
707,Drishyam,Mystery,tt4430212,2015,8.2,Nishikant Kamat,"79,669",0.74,8.1,"45,741",7.8,"3,809"
708,El secreto de sus ojos,Mystery,tt1305806,2009,8.2,Juan José Campanella,"206,418",6.39,8.2,"130,204",8.2,"29,777"
709,Shutter Island,Mystery,tt1130884,2010,8.2,Martin Scorsese,"1,257,917",128.01,8.1,"706,568",8.2,"169,967"
710,Article 15,Mystery,tt10324144,2019,8.2,Anubhav Sinha,"32,520",92.52,8.0,"15,769",8.2,"1,101"
711,The Sixth Sense,Mystery,tt0167404,1999,8.2,M. Night Shyamalan,"968,911",293.51,8.2,"564,362",8.2,"146,483"
712,L.A. Confidential,Mystery,tt0119488,1997,8.2,Curtis Hanson,"571,513",64.62,8.3,"373,146",8.0,"52,066"
713,The Thing,Mystery,tt0084787,1982,8.2,John Carpenter,"409,391",13.78,8.2,"268,170",7.8,"31,713"
714,Chinatown,Mystery,tt0071315,1974,8.2,Roman Polanski,"319,684",8.49,8.2,"207,994",7.9,"28,134"
715,Rashômon,Mystery,tt0042876,1950,8.2,Akira Kurosawa,"165,464",0.1,8.2,"105,345",8.1,"15,254"
716,The Tashkent Files,Mystery,tt8108268,2019,8.1,Vivek Agnihotri,"32,209",92.52,7.8,"8,894",7.3,533
717,Talvar,Mystery,tt4934950,2015,8.1,Meghna Gulzar,"34,704",0.34,8.1,"21,156",7.8,"1,616"
718,Gone Girl,Mystery,tt2267998,2014,8.1,David Fincher,"951,238",167.77,8.1,"511,733",8.1,"148,413"
719,Kahaani,Mystery,tt1821480,2012,8.1,Sujoy Ghosh,"62,246",1.04,8.0,"40,821",8.0,"4,445"
720,Prisoners,Mystery,tt1392214,2013,8.1,Denis Villeneuve,"679,886",61.0,8.1,"396,600",8.0,"79,118"
721,A Wednesday,Mystery,tt1280558,2008,8.1,Neeraj Pandey,"77,958",92.52,8.0,"49,919",7.5,"3,169"
722,Harry Potter and the Deathly Hallows: Part 2,Mystery,tt1201607,2011,8.1,David Yates,"845,860",381.01,8.0,"450,011",8.5,"149,240"
723,Salinui chueok,Mystery,tt0353969,2003,8.1,Bong Joon Ho,"173,142",0.01,8.1,"105,149",7.9,"13,872"
724,Trois couleurs: Rouge,Mystery,tt0111495,1994,8.1,Krzysztof Kieslowski,"101,509",4.04,8.0,"60,881",8.1,"14,300"
725,Les diaboliques,Mystery,tt0046911,1955,8.1,Henri-Georges Clouzot,"65,258",1.09,8.1,"42,150",8.1,"7,321"
726,The Third Man,Mystery,tt0041959,1949,8.1,Carol Reed,"169,418",0.45,8.1,"107,266",8.0,"16,160"
727,Rebecca,Mystery,tt0032976,1940,8.1,Alfred Hitchcock,"135,100",4.36,8.0,"74,177",8.3,"24,604"
728,Contratiempo,Mystery,tt4857264,2016,8.0,Oriol Paulo,"170,444",92.52,8.0,"89,061",8.2,"24,262"
729,The Blue Elephant,Mystery,tt3461252,2014,8.0,Marwan Hamed,"28,221",92.52,7.9,"18,791",7.7,"2,047"
730,Zootopia,Mystery,tt2948356,2016,8.0,Byron Howard,"481,674",341.27,7.9,"241,711",8.2,"74,479"
731,Forrest Gump,Romance,tt0109830,1994,8.8,Robert Zemeckis,"1,995,261",330.25,8.8,"1,060,774",8.7,"277,679"
732,La vita è bella,Romance,tt0118799,1997,8.6,Roberto Benigni,"676,451",57.6,8.6,"366,700",8.9,"110,658"
733,It's a Wonderful Life,Romance,tt0038650,1946,8.6,Frank Capra,"444,779",92.52,8.6,"243,737",8.6,"69,737"
734,Nuovo Cinema Paradiso,Romance,tt0095765,1988,8.5,Giuseppe Tornatore,"254,599",11.99,8.5,"147,391",8.6,"36,575"
735,Casablanca,Romance,tt0034583,1942,8.5,Michael Curtiz,"559,406",1.02,8.5,"320,096",8.3,"83,674"
736,Modern Times,Romance,tt0027977,1936,8.5,Charles Chaplin,"237,230",0.16,8.5,"144,235",8.4,"25,937"
737,City Lights,Romance,tt0021749,1931,8.5,Charles Chaplin,"181,547",0.02,8.5,"111,899",8.4,"19,851"
738,96,Romance,tt7019842,II 2018,8.4,C. Prem Kumar,"28,591",92.52,8.3,"12,689",7.2,701
739,Kimi no na wa.,Romance,tt5311514,2016,8.4,Makoto Shinkai,"250,241",5.02,8.3,"111,398",8.4,"27,021"
740,Eternal Sunshine of the Spotless Mind,Romance,tt0338013,2004,8.3,Michel Gondry,"980,889",34.4,8.3,"551,030",8.3,"168,456"
741,Le fabuleux destin d'Amélie Poulain,Romance,tt0211915,2001,8.3,Jean-Pierre Jeunet,"743,325",33.23,8.3,"397,339",8.5,"153,036"
742,Good Will Hunting,Romance,tt0119217,1997,8.3,Gus Van Sant,"937,340",138.43,8.3,"532,864",8.3,"127,517"
743,The Apartment,Romance,tt0053604,1960,8.3,Billy Wilder,"178,171",18.6,8.3,"105,043",8.1,"25,300"
744,Vertigo,Romance,tt0052357,1958,8.3,Alfred Hitchcock,"394,360",3.2,8.3,"231,565",8.2,"50,361"
745,Singin' in the Rain,Romance,tt0045152,1952,8.3,Stanley Donen,"237,091",8.82,8.3,"122,286",8.5,"47,938"
746,Chhichhore,Romance,tt9052870,2019,8.2,Nitesh Tiwari,"49,987",0.9,7.9,"18,415",8.0,"1,590"
747,El secreto de sus ojos,Romance,tt1305806,2009,8.2,Juan José Campanella,"206,418",6.39,8.2,"130,204",8.2,"29,777"
748,Some Like It Hot,Romance,tt0053291,1959,8.2,Billy Wilder,"262,177",25.0,8.2,"140,893",8.4,"50,781"
749,To Be or Not to Be,Romance,tt0035446,1942,8.2,Ernst Lubitsch,"36,006",92.52,8.2,"23,042",8.1,"4,315"
750,Gone with the Wind,Romance,tt0031381,1939,8.2,Victor Fleming,"310,172",198.68,8.1,"150,634",8.5,"76,852"
751,Sherlock Jr.,Romance,tt0015324,1924,8.2,Buster Keaton,"48,533",0.98,8.2,"30,665",8.2,"4,818"
752,Portrait de la jeune fille en feu,Romance,tt8613070,2019,8.1,Céline Sciamma,"85,855",3.76,7.9,"39,750",8.2,"13,864"
753,Dil Bechara,Romance,tt8110330,2020,8.1,Mukesh Chhabra,"128,654",92.52,8.1,"42,024",8.3,"4,428"
754,Ah-ga-ssi,Romance,tt4016934,2016,8.1,Park Chan-wook,"138,498",2.01,8.0,"72,995",8.1,"20,050"
755,Barfi!,Romance,tt2082197,2012,8.1,Anurag Basu,"80,763",2.8,8.1,"50,368",8.2,"6,941"
756,Zindagi Na Milegi Dobara,Romance,tt1562872,2011,8.1,Zoya Akhtar,"75,927",3.11,8.1,"47,643",7.8,"4,920"
757,Before Sunset,Romance,tt0381681,2004,8.1,Richard Linklater,"257,138",5.82,8.1,"140,958",8.0,"52,579"
758,Dil Chahta Hai,Romance,tt0292490,2001,8.1,Farhan Akhtar,"71,226",0.3,8.1,"47,052",7.6,"4,997"
759,Before Sunrise,Romance,tt0112471,1995,8.1,Richard Linklater,"298,576",5.54,8.1,"158,431",8.1,"60,637"
760,Trois couleurs: Rouge,Romance,tt0111495,1994,8.1,Krzysztof Kieslowski,"101,509",4.04,8.0,"60,881",8.1,"14,300"
761,Groundhog Day,Romance,tt0107048,1993,8.1,Harold Ramis,"614,597",70.91,8.1,"380,342",7.7,"78,065"
762,Ba wang bie ji,Romance,tt0106332,1993,8.1,Kaige Chen,"28,242",5.22,7.9,"15,006",8.3,"4,900"
763,Da hong deng long gao gao gua,Romance,tt0101640,1991,8.1,Yimou Zhang,"32,225",2.6,8.1,"18,768",8.3,"5,309"
764,The Sound of Music,Romance,tt0059742,1965,8.1,Robert Wise,"226,433",163.21,7.9,"100,221",8.4,"62,574"
765,Smultronstället,Romance,tt0050986,1957,8.1,Ingmar Bergman,"105,664",92.52,8.1,"64,552",8.1,"12,479"
766,The Red Shoes,Romance,tt0040725,1948,8.1,Michael Powell,"34,422",10.9,8.1,"20,845",8.1,"6,009"
767,The Best Years of Our Lives,Romance,tt0036868,1946,8.1,William Wyler,"63,109",23.65,8.1,"37,823",8.3,"8,638"
768,The Shop Around the Corner,Romance,tt0033045,1940,8.1,Ernst Lubitsch,"32,467",0.2,8.0,"18,013",8.1,"6,802"
769,Rebecca,Romance,tt0032976,1940,8.1,Alfred Hitchcock,"135,100",4.36,8.0,"74,177",8.3,"24,604"
770,It Happened One Night,Romance,tt0025316,1934,8.1,Frank Capra,"102,240",4.36,8.0,"56,572",8.3,"17,845"
771,The Circus,Romance,tt0018773,1928,8.1,Charles Chaplin,"33,342",92.52,8.1,"22,270",8.1,"3,407"
772,Sunrise: A Song of Two Humans,Romance,tt0018455,1927,8.1,F.W. Murnau,"50,640",0.54,8.1,"31,109",8.1,"5,400"
773,La La Land,Romance,tt3783958,2016,8.0,Damien Chazelle,"565,092",151.1,8.0,"264,162",7.8,"97,303"
774,Her,Romance,tt1798709,2013,8.0,Spike Jonze,"592,561",25.57,8.0,"330,598",7.8,"94,492"
775,The Perks of Being a Wallflower,Romance,tt1659337,2012,8.0,Stephen Chbosky,"498,212",17.74,7.9,"240,865",8.0,"124,940"
776,Slumdog Millionaire,Romance,tt1010048,2008,8.0,Danny Boyle,"833,513",141.32,8.0,"505,530",8.1,"142,643"
777,Lage Raho Munna Bhai,Romance,tt0456144,2006,8.0,Rajkumar Hirani,"46,471",2.22,8.0,"30,686",7.6,"2,296"
778,Bom yeoreum gaeul gyeoul geurigo bom,Romance,tt0374546,2003,8.0,Kim Ki-duk,"82,123",2.38,8.0,"53,631",8.1,"13,095"
779,Cinderella Man,Romance,tt0352248,2005,8.0,Ron Howard,"185,411",61.65,8.0,"128,916",7.9,"20,417"
780,Big Fish,Romance,tt0319061,2003,8.0,Tim Burton,"435,813",66.26,7.9,"262,790",8.1,"84,011"
781,Everything Everywhere All at Once,Sci-Fi,tt6710474,2022,8.8,Dan Kwan,"39,711",92.52,8.7,"17,826",8.7,"3,781"
782,Inception,Sci-Fi,tt1375666,2010,8.8,Christopher Nolan,"2,269,287",292.58,8.8,"1,260,681",8.7,"293,467"
783,The Matrix,Sci-Fi,tt0133093,1999,8.7,Lana Wachowski,"1,858,403",171.48,8.8,"1,077,281",8.4,"199,464"
784,The Empire Strikes Back,Sci-Fi,tt0080684,1980,8.7,Irvin Kershner,"1,250,377",290.48,8.8,"748,520",8.5,"114,637"
785,Interstellar,Sci-Fi,tt0816692,2014,8.6,Christopher Nolan,"1,729,417",188.02,8.6,"914,451",8.4,"179,589"
786,Terminator 2: Judgment Day,Sci-Fi,tt0103064,1991,8.6,James Cameron,"1,067,993",204.84,8.6,"688,620",8.1,"81,898"
787,Star Wars,Sci-Fi,tt0076759,1977,8.6,George Lucas,"1,321,909",322.74,8.6,"785,623",8.4,"128,929"
788,Back to the Future,Sci-Fi,tt0088763,1985,8.5,Robert Zemeckis,"1,160,343",210.61,8.6,"664,077",8.4,"134,231"
789,Alien,Sci-Fi,tt0078748,1979,8.5,Ridley Scott,"853,631",78.9,8.5,"530,184",8.2,"78,479"
790,Spider-Man: Into the Spider-Verse,Sci-Fi,tt4633694,2018,8.4,Bob Persichetti,"489,724",190.24,8.3,"239,014",8.5,"36,758"
791,Avengers: Endgame,Sci-Fi,tt4154796,2019,8.4,Anthony Russo,"1,050,643",858.37,8.3,"474,594",8.5,"85,962"
792,Avengers: Infinity War,Sci-Fi,tt4154756,2018,8.4,Anthony Russo,"1,013,259",678.82,8.4,"498,823",8.4,"88,001"
793,Spider-Man: No Way Home,Sci-Fi,tt10872600,2021,8.4,Jon Watts,"626,882",92.52,8.2,"231,346",8.5,"37,616"
794,WALL·E,Sci-Fi,tt0910970,2008,8.4,Andrew Stanton,"1,083,681",223.81,8.4,"618,113",8.5,"156,256"
795,Aliens,Sci-Fi,tt0090605,1986,8.4,James Cameron,"699,486",85.16,8.4,"452,114",8.1,"58,062"
796,Eternal Sunshine of the Spotless Mind,Sci-Fi,tt0338013,2004,8.3,Michel Gondry,"980,889",34.4,8.3,"551,030",8.3,"168,456"
797,Star Wars: Episode VI - Return of the Jedi,Sci-Fi,tt0086190,1983,8.3,Richard Marquand,"1,021,491",309.13,8.3,"611,256",8.3,"95,614"
798,A Clockwork Orange,Sci-Fi,tt0066921,1971,8.3,Stanley Kubrick,"809,792",6.21,8.3,"483,676",8.1,"99,658"
799,2001: A Space Odyssey,Sci-Fi,tt0062622,1968,8.3,Stanley Kubrick,"651,544",56.95,8.3,"404,760",7.9,"54,314"
800,Metropolis,Sci-Fi,tt0017136,1927,8.3,Fritz Lang,"171,522",1.24,8.3,"104,694",8.3,"21,442"
801,V for Vendetta,Sci-Fi,tt0434409,2005,8.2,James McTeigue,"1,098,914",70.51,8.2,"677,719",8.2,"142,400"
802,Jurassic Park,Sci-Fi,tt0107290,1993,8.2,Steven Spielberg,"945,371",402.45,8.2,"550,274",8.1,"107,308"
803,The Thing,Sci-Fi,tt0084787,1982,8.2,John Carpenter,"409,391",13.78,8.2,"268,170",7.8,"31,713"
804,Logan,Sci-Fi,tt3315342,2017,8.1,James Mangold,"729,324",226.28,8.0,"407,096",7.9,"62,577"
805,PK,Sci-Fi,tt2338151,2014,8.1,Rajkumar Hirani,"179,685",10.62,8.0,"101,904",8.1,"13,612"
806,Mad Max: Fury Road,Sci-Fi,tt1392190,2015,8.1,George Miller,"968,988",154.06,8.1,"560,048",7.9,"92,965"
807,Dune: Part One,Sci-Fi,tt1160419,2021,8.1,Denis Villeneuve,"564,313",92.52,8.0,"257,333",8.0,"46,434"
808,The Terminator,Sci-Fi,tt0088247,1984,8.1,James Cameron,"841,922",38.4,8.1,"545,326",7.7,"70,098"
809,Blade Runner,Sci-Fi,tt0083658,1982,8.1,Ridley Scott,"748,771",32.87,8.1,"467,993",7.8,"63,286"
810,Stalker,Sci-Fi,tt0079944,1979,8.1,Andrei Tarkovsky,"131,430",0.23,8.0,"82,809",8.1,"12,688"
811,The Martian,Sci-Fi,tt3659388,2015,8.0,Ridley Scott,"828,065",228.43,8.0,"468,342",8.0,"94,466"
812,Guardians of the Galaxy,Sci-Fi,tt2015381,2014,8.0,James Gunn,"1,139,947",333.18,8.0,"629,959",8.1,"134,923"
813,X-Men: Days of Future Past,Sci-Fi,tt1877832,2014,8.0,Bryan Singer,"698,240",233.92,7.9,"427,237",8.1,"81,430"
814,Blade Runner 2049,Sci-Fi,tt1856101,2017,8.0,Denis Villeneuve,"540,188",92.05,8.0,"313,693",7.6,"43,757"
815,Her,Sci-Fi,tt1798709,2013,8.0,Spike Jonze,"592,561",25.57,8.0,"330,598",7.8,"94,492"
816,Deadpool,Sci-Fi,tt1431045,2016,8.0,Tim Miller,"996,555",363.07,7.9,"530,342",8.0,"112,527"
817,Zack Snyder's Justice League,Sci-Fi,tt12361974,2021,8.0,Zack Snyder,"377,065",92.52,7.9,"175,215",7.9,"15,705"
818,The Avengers,Sci-Fi,tt0848228,2012,8.0,Joss Whedon,"1,354,317",623.28,8.0,"797,347",8.2,"175,476"
819,G.O.R.A.,Sci-Fi,tt0384116,2004,8.0,Ömer Faruk Sorak,"61,875",92.52,7.9,"38,524",7.8,"5,276"
820,Donnie Darko,Sci-Fi,tt0246578,2001,8.0,Richard Kelly,"783,909",1.48,8.0,"477,902",8.1,"114,538"
821,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",Sci-Fi,tt0169858,1997,8.0,Hideaki Anno,"52,097",92.52,7.9,"29,443",7.9,"3,380"
822,The Iron Giant,Sci-Fi,tt0129167,1999,8.0,Brad Bird,"187,501",23.16,8.0,"116,886",8.0,"22,441"
823,Twelve Monkeys,Sci-Fi,tt0114746,1995,8.0,Terry Gilliam,"608,615",57.14,8.0,"400,168",7.9,"60,646"
824,Akira,Sci-Fi,tt0094625,1988,8.0,Katsuhiro Ôtomo,"181,156",0.55,7.9,"117,309",7.7,"12,106"
825,Kaze no tani no Naushika,Sci-Fi,tt0087544,1984,8.0,Hayao Miyazaki,"166,219",0.5,8.0,"95,849",8.1,"23,447"
826,Solaris,Sci-Fi,tt0069293,1972,8.0,Andrei Tarkovsky,"89,679",92.52,7.9,"59,101",8.0,"9,036"
827,Planet of the Apes,Sci-Fi,tt0063442,1968,8.0,Franklin J. Schaffner,"177,432",33.4,8.0,"122,407",7.8,"14,607"
828,Minnal Murali,Sci-Fi,tt7268738,2021,7.9,Basil Joseph,"27,283",92.52,7.6,"8,383",7.6,394
829,Thor: Ragnarok,Sci-Fi,tt3501632,2017,7.9,Taika Waititi,"697,996",315.06,7.8,"352,778",8.1,"72,827"
830,Arrival,Sci-Fi,tt2543164,II 2016,7.9,Denis Villeneuve,"669,500",100.55,7.9,"377,152",7.9,"76,558"
831,Dangal,Sport,tt5074352,2016,8.3,Nitesh Tiwari,"182,734",12.39,8.3,"94,322",8.4,"13,368"
832,Bhaag Milkha Bhaag,Sport,tt2356180,2013,8.2,Rakeysh Omprakash Mehra,"66,823",1.63,8.2,"42,298",7.9,"2,806"
833,Paan Singh Tomar,Sport,tt1620933,2012,8.2,Tigmanshu Dhulia,"35,929",0.04,8.1,"24,667",7.7,"1,015"
834,Warrior,Sport,tt1291584,2011,8.2,Gavin O'Connor,"463,385",13.66,8.1,"318,861",8.2,"36,880"
835,Bacheha-Ye aseman,Sport,tt0118849,1997,8.2,Majid Majidi,"73,514",0.93,8.2,"39,975",8.4,"9,589"
836,Raging Bull,Sport,tt0081398,1980,8.2,Martin Scorsese,"346,065",23.38,8.2,"231,152",7.7,"21,615"
837,Rush,Sport,tt1979320,I 2013,8.1,Ron Howard,"468,546",26.95,8.1,"305,215",8.0,"43,104"
838,Ford v Ferrari,Sport,tt1950186,2019,8.1,James Mangold,"366,675",117.62,8.0,"198,820",8.1,"28,044"
839,Chak De! India,Sport,tt0871510,2007,8.1,Shimit Amin,"79,170",1.11,8.1,"51,564",7.9,"4,780"
840,Million Dollar Baby,Sport,tt0405159,2004,8.1,Clint Eastwood,"675,299",100.49,8.1,"415,507",8.1,"91,503"
841,Lagaan: Once Upon a Time in India,Sport,tt0169102,2001,8.1,Ashutosh Gowariker,"112,087",0.07,8.0,"71,318",7.8,"8,161"
842,Rocky,Sport,tt0075148,1976,8.1,John G. Avildsen,"559,954",117.24,8.1,"365,700",7.7,"39,834"
843,Cinderella Man,Sport,tt0352248,2005,8.0,Ron Howard,"185,411",61.65,8.0,"128,916",7.9,"20,417"
844,The Hustler,Sport,tt0054997,1961,8.0,Robert Rossen,"81,075",8.28,8.0,"57,745",7.8,"6,518"
845,M.S. Dhoni: The Untold Story,Sport,tt4169250,2016,7.9,Neeraj Pandey,"53,793",1.78,7.7,"23,374",7.7,"1,485"
