,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
4039,Fired Up!,Sport,tt1083456,2009,6.1,Will Gluck,"44,099",$17.23M,6.0,"29,406",6.3,"8,087"
4040,The Game Plan,Sport,tt0492956,2007,6.1,Andy Fickman,"65,798",$90.65M,6.0,"37,731",6.6,"12,663"
4041,Undisputed,Sport,tt0281322,2002,6.1,Walter Hill,"32,330",$12.40M,6.1,"24,493",6.0,"1,417"
4042,Bring It On,Sport,tt0204946,2000,6.1,Peyton Reed,"95,678",$68.38M,5.8,"41,872",6.6,"29,788"
4043,The Waterboy,Sport,tt0120484,1998,6.1,Frank Coraci,"162,116",$161.49M,6.1,"105,464",6.0,"16,194"
4044,The Karate Kid Part II,Sport,tt0091326,1986,6.1,John G. Avildsen,"88,559",$115.10M,6.0,"55,786",6.2,"8,420"
4045,Speed Racer,Sport,tt0811080,2008,6.0,Lana Wachowski,"73,475",$43.95M,6.0,"53,331",6.2,"6,307"
4046,Ice Princess,Sport,tt0396652,2005,6.0,Tim Fywell,"27,135",$24.38M,5.8,"8,557",6.1,"12,059"
4047,Leatherheads,Sport,tt0379865,2008,6.0,George Clooney,"32,373",$31.20M,6.0,"23,086",6.1,"4,265"
4048,D2: The Mighty Ducks,Sport,tt0109520,1994,6.0,Sam Weisman,"40,342",$45.61M,5.9,"25,901",6.5,"4,992"
4049,Rookie of the Year,Sport,tt0107985,1993,6.0,Daniel Stern,"28,192",$53.58M,6.0,"18,199",6.3,"2,700"
4050,Days of Thunder,Sport,tt0099371,1990,6.0,Tony Scott,"87,626",$82.67M,6.0,"58,177",5.9,"8,251"
4051,The Fan,Sport,tt0116277,1996,5.9,Tony Scott,"48,482",$18.57M,5.9,"34,783",5.9,"2,839"
4052,Semi-Pro,Sport,tt0839980,2008,5.8,Kent Alterman,"82,104",$33.47M,5.8,"62,152",5.4,"4,765"
4053,Goal II: Living the Dream,Sport,tt0473360,2007,5.8,Jaume Collet-Serra,"32,756",,5.8,"24,960",6.1,"1,802"
4054,Nacho Libre,Sport,tt0457510,2006,5.8,Jared Hess,"87,197",$80.20M,5.8,"59,058",5.6,"9,004"
4055,The Ringer,Sport,tt0267891,2005,5.8,Barry W. Blaustein,"36,901",$35.42M,5.7,"25,979",6.0,"4,377"
4056,Over the Top,Sport,tt0093692,1987,5.8,Menahem Golan,"54,380",$16.06M,5.7,"39,534",6.1,"2,440"
4057,Planes,Sport,tt1691917,2013,5.7,Klay Hall,"45,024",$90.29M,5.7,"29,441",5.9,"5,831"
4058,Playing for Keeps,Sport,tt1540128,2012,5.7,Gabriele Muccino,"30,224",$13.10M,5.7,"16,611",5.7,"8,596"
4059,Toofaan,Sport,tt11045422,2021,5.7,Rakeysh Omprakash Mehra,"34,496",,4.8,"6,275",4.8,317
4060,Blue Crush,Sport,tt0300532,2002,5.7,John Stockwell,"31,391",$40.39M,5.5,"16,216",5.9,"8,446"
4061,Kicking & Screaming,Sport,tt0384642,2005,5.6,Jesse Dylan,"38,219",$52.58M,5.5,"25,743",5.6,"4,120"
4062,Major League II,Sport,tt0110442,1994,5.6,David S. Ward,"26,580",$30.63M,5.6,"19,205",5.6,"1,429"
4063,Fighting,Sport,tt1082601,2009,5.5,Dito Montiel,"33,151",$23.04M,5.5,"24,449",5.6,"3,632"
4064,The Benchwarmers,Sport,tt0437863,2006,5.5,Dennis Dugan,"51,082",$59.84M,5.5,"34,892",5.7,"5,377"
4065,D3: The Mighty Ducks,Sport,tt0116000,1996,5.4,Robert Lieberman,"26,963",$22.94M,5.3,"17,343",6.1,"3,349"
4066,Point Break,Sport,tt2058673,2015,5.3,Ericson Core,"62,570",$28.78M,5.2,"39,244",5.6,"6,993"
4067,Balls of Fury,Sport,tt0424823,2007,5.3,Robert Ben Garant,"42,673",$32.84M,5.3,"32,244",5.2,"3,116"
4068,Rocky V,Sport,tt0100507,1990,5.3,John G. Avildsen,"136,026",$40.95M,5.3,"95,839",5.7,"5,711"
4069,Mr. Woodcock,Sport,tt0419984,2007,5.2,Craig Gillespie,"36,068",$25.63M,5.2,"26,858",5.0,"3,660"
4070,Snow Dogs,Sport,tt0281373,2002,5.2,Brian Levant,"26,979",$81.17M,5.0,"15,814",5.7,"5,153"
4071,The Karate Kid Part III,Sport,tt0097647,1989,5.2,John G. Avildsen,"62,045",$38.96M,5.2,"39,018",5.5,"5,041"
4072,Tooth Fairy,Sport,tt0808510,2010,5.0,Michael Lembeck,"46,254",$60.02M,4.9,"26,336",5.5,"8,849"
4073,Herbie Fully Loaded,Sport,tt0400497,2005,4.9,Angela Robinson,"47,731",$66.02M,4.8,"26,446",5.0,"10,805"
4074,Driven,Sport,tt0132245,2001,4.6,Renny Harlin,"41,145",$32.72M,4.5,"30,267",5.1,"2,113"
4075,The Next Karate Kid,Sport,tt0110657,1994,4.5,Christopher Cain,"30,357",$8.91M,4.4,"19,055",5.2,"3,636"
4076,Space Jam: A New Legacy,Sport,tt3554046,2021,4.4,Malcolm D. Lee,"69,308",,4.4,"33,450",4.9,"4,006"
4077,The Love Guru,Sport,tt0811138,2008,3.8,Marco Schnabel,"52,721",$32.24M,3.8,"37,734",3.7,"6,258"
4078,Spy Kids 4: All the Time in the World,Sport,tt1517489,2011,3.5,Robert Rodriguez,"25,350",$38.54M,3.4,"14,674",4.2,"3,678"
4079,Rollerball,Sport,tt0246894,2002,3.1,John McTiernan,"28,239",$18.99M,3.1,"20,112",3.5,"2,253"
4080,Aynabaji,Thriller,tt5354160,2016,9.0,Amitabh Reza Chowdhury,"26,047",,8.8,"13,464",8.9,935
4081,The Dark Knight,Thriller,tt0468569,2008,9.0,Christopher Nolan,"2,573,389",$534.86M,9.0,"1,480,017",8.7,"265,210"
4082,Inception,Thriller,tt1375666,2010,8.8,Christopher Nolan,"2,283,069",$292.58M,8.8,"1,263,370",8.7,"294,019"
4083,Se7en,Thriller,tt0114369,1995,8.6,David Fincher,"1,597,357",$100.13M,8.7,"906,130",8.5,"191,168"
4084,The Silence of the Lambs,Thriller,tt0102926,1991,8.6,Jonathan Demme,"1,392,892",$130.74M,8.6,"770,459",8.6,"188,564"
4085,Kaithi,Thriller,tt9900782,2019,8.5,Lokesh Kanagaraj,"25,049",,8.2,"8,767",8.1,271
4086,Gisaengchung,Thriller,tt6751668,2019,8.5,Bong Joon Ho,"752,968",$53.37M,8.5,"340,047",8.5,"78,680"
4087,K.G.F: Chapter 2,Thriller,tt10698680,2022,8.5,Prashanth Neel,"108,923",,7.9,"17,419",7.3,556
4088,The Prestige,Thriller,tt0482571,2006,8.5,Christopher Nolan,"1,300,184",$53.09M,8.5,"764,251",8.4,"159,539"
4089,The Departed,Thriller,tt0407887,2006,8.5,Martin Scorsese,"1,293,248",$132.38M,8.5,"796,388",8.4,"134,113"
4090,The Usual Suspects,Thriller,tt0114814,1995,8.5,Bryan Singer,"1,065,020",$23.34M,8.5,"659,962",8.4,"102,749"
4091,Léon,Thriller,tt0110413,1994,8.5,Luc Besson,"1,132,535",$19.50M,8.5,"667,635",8.6,"131,644"
4092,Psycho,Thriller,tt0054215,1960,8.5,Alfred Hitchcock,"656,541",$32.00M,8.5,"369,735",8.4,"92,494"
4093,Rear Window,Thriller,tt0047396,1954,8.5,Alfred Hitchcock,"482,604",$36.76M,8.5,"281,455",8.5,"64,971"
4094,Joker,Thriller,tt7286456,2019,8.4,Todd Phillips,"1,206,084",$335.45M,8.3,"552,885",8.4,"112,024"
4095,Drishyam 2,Thriller,tt12361178,2021,8.4,Jeethu Joseph,"35,228",,8.2,"12,372",7.6,683
4096,The Lives of Others,Thriller,tt0405094,2006,8.4,Florian Henckel von Donnersmarck,"384,542",$11.29M,8.4,"242,667",8.6,"51,415"
4097,Oldeuboi,Thriller,tt0364569,2003,8.4,Park Chan-wook,"565,011",$0.71M,8.4,"360,158",8.2,"54,669"
4098,Memento,Thriller,tt0209144,2000,8.4,Christopher Nolan,"1,212,130",$25.54M,8.5,"730,465",8.2,"141,176"
4099,Idi i smotri,Thriller,tt0091251,1985,8.4,Elem Klimov,"75,914",,8.3,"46,408",8.3,"5,595"
4100,Aliens,Thriller,tt0090605,1986,8.4,James Cameron,"702,731",$85.16M,8.4,"453,245",8.1,"58,239"
4101,Tengoku to jigoku,Thriller,tt0057565,1963,8.4,Akira Kurosawa,"43,356",,8.4,"28,351",8.2,"3,573"
4102,Witness for the Prosecution,Thriller,tt0051201,1957,8.4,Billy Wilder,"122,716",$8.18M,8.4,"73,635",8.5,"13,992"
4103,Ratsasan,Thriller,tt7060344,2018,8.3,Ram Kumar,"39,989",,8.0,"16,886",7.2,"1,020"
4104,Drishyam,Thriller,tt3417422,2013,8.3,Jeethu Joseph,"40,625",,8.1,"23,236",7.4,"1,491"
4105,Reservoir Dogs,Thriller,tt0105236,1992,8.3,Quentin Tarantino,"995,059",$2.83M,8.3,"614,251",8.1,"88,499"
4106,North by Northwest,Thriller,tt0053125,1959,8.3,Alfred Hitchcock,"322,860",$13.28M,8.3,"198,545",8.2,"35,655"
4107,Vertigo,Thriller,tt0052357,1958,8.3,Alfred Hitchcock,"395,930",$3.20M,8.3,"232,085",8.2,"50,479"
4108,Double Indemnity,Thriller,tt0036775,1944,8.3,Billy Wilder,"154,975",$5.72M,8.3,"94,627",8.1,"18,620"
4109,M - Eine Stadt sucht einen Mörder,Thriller,tt0022100,1931,8.3,Fritz Lang,"155,801",$0.03M,8.3,"97,603",8.2,"17,027"
4110,Tumbbad,Thriller,tt8239946,2018,8.2,Rahi Anil Barve,"42,472",,8.1,"20,435",7.5,"1,403"
4111,Andhadhun,Thriller,tt8108198,2018,8.2,Sriram Raghavan,"89,928",$1.37M,8.1,"47,379",7.9,"5,128"
4112,K.G.F: Chapter 1,Thriller,tt7838252,2018,8.2,Prashanth Neel,"77,577",,7.8,"26,164",7.2,759
4113,Vikram Vedha,Thriller,tt6148156,2017,8.2,Gayatri,"37,700",,8.0,"19,218",7.3,917
4114,Drishyam,Thriller,tt4430212,2015,8.2,Nishikant Kamat,"80,125",$0.74M,8.1,"45,894",7.8,"3,823"
4115,Gangs of Wasseypur,Thriller,tt1954470,2012,8.2,Anurag Kashyap,"94,161",,8.1,"58,227",6.9,"3,089"
4116,Paan Singh Tomar,Thriller,tt1620933,2012,8.2,Tigmanshu Dhulia,"36,060",$0.04M,8.1,"24,706",7.7,"1,018"
4117,El secreto de sus ojos,Thriller,tt1305806,2009,8.2,Juan José Campanella,"207,182",$6.39M,8.2,"130,542",8.2,"29,835"
4118,Shutter Island,Thriller,tt1130884,2010,8.2,Martin Scorsese,"1,266,581",$128.01M,8.1,"708,411",8.2,"170,366"
4119,Kimetsu no Yaiba: Mugen Ressha-Hen,Thriller,tt11032374,2020,8.2,Haruo Sotozaki,"53,509",$47.70M,8.0,"18,188",8.2,"2,402"
4120,Article 15,Thriller,tt10324144,2019,8.2,Anubhav Sinha,"32,896",,8.0,"15,903",8.2,"1,109"
4121,No Country for Old Men,Thriller,tt0477348,2007,8.2,Ethan Coen,"946,924",$74.28M,8.2,"600,405",7.7,"84,396"
4122,V for Vendetta,Thriller,tt0434409,2005,8.2,James McTeigue,"1,102,861",$70.51M,8.2,"678,884",8.2,"142,601"
4123,Kill Bill: Vol. 1,Thriller,tt0266697,2003,8.2,Quentin Tarantino,"1,089,524",$70.10M,8.1,"646,530",8.2,"130,000"
4124,The Sixth Sense,Thriller,tt0167404,1999,8.2,M. Night Shyamalan,"973,224",$293.51M,8.2,"565,563",8.2,"146,807"
4125,L.A. Confidential,Thriller,tt0119488,1997,8.2,Curtis Hanson,"574,007",$64.62M,8.3,"374,085",8.0,"52,203"
4126,Jurassic Park,Thriller,tt0107290,1993,8.2,Steven Spielberg,"958,612",$402.45M,8.2,"553,757",8.1,"108,156"
4127,Die Hard,Thriller,tt0095016,1988,8.2,John McTiernan,"860,595",$83.01M,8.3,"547,688",7.9,"76,542"
4128,Chinatown,Thriller,tt0071315,1974,8.2,Roman Polanski,"321,226",$8.49M,8.2,"208,625",7.9,"28,206"
4129,Z,Thriller,tt0065234,1969,8.2,Costa-Gavras,"28,444",$0.08M,8.2,"19,816",8.2,"2,628"
4130,The Great Escape,Thriller,tt0057115,1963,8.2,John Sturges,"241,603",$12.10M,8.2,"160,450",8.2,"17,475"
4131,Yôjinbô,Thriller,tt0055630,1961,8.2,Akira Kurosawa,"121,341",,8.2,"79,500",7.9,"8,444"
4132,Dial M for Murder,Thriller,tt0046912,1954,8.2,Alfred Hitchcock,"173,189",$0.01M,8.2,"104,534",8.2,"22,220"
4133,Le salaire de la peur,Thriller,tt0046268,1953,8.2,Henri-Georges Clouzot,"60,403",,8.2,"40,245",7.8,"4,526"
4134,The Tashkent Files,Thriller,tt8108268,2019,8.1,Vivek Agnihotri,"32,624",,7.8,"9,026",7.3,539
4135,Pink,Thriller,tt5571734,2016,8.1,Aniruddha Roy Chowdhury,"44,456",$1.24M,8.0,"24,256",8.0,"2,758"
4136,Talvar,Thriller,tt4934950,2015,8.1,Meghna Gulzar,"34,907",$0.34M,8.1,"21,248",7.8,"1,619"
4137,Ah-ga-ssi,Thriller,tt4016934,2016,8.1,Park Chan-wook,"140,448",$2.01M,8.0,"73,646",8.1,"20,244"
4138,Haider,Thriller,tt3390572,2014,8.1,Vishal Bhardwaj,"54,681",$0.90M,8.0,"34,862",7.9,"2,976"
4139,Logan,Thriller,tt3315342,2017,8.1,James Mangold,"735,798",$226.28M,8.0,"408,875",7.9,"62,833"
4140,Room,Thriller,tt3170832,2015,8.1,Lenny Abrahamson,"411,806",$14.68M,8.0,"206,179",8.3,"72,668"
4141,Relatos salvajes,Thriller,tt3011894,2014,8.1,Damián Szifron,"194,781",$3.11M,8.1,"115,221",8.2,"26,618"
4142,Gone Girl,Thriller,tt2267998,2014,8.1,David Fincher,"957,234",$167.77M,8.1,"513,227",8.1,"148,870"
4143,Kahaani,Thriller,tt1821480,2012,8.1,Sujoy Ghosh,"62,431",$1.04M,8.0,"40,894",8.0,"4,453"
4144,Prisoners,Thriller,tt1392214,2013,8.1,Denis Villeneuve,"685,506",$61.00M,8.1,"398,011",8.0,"79,396"
4145,Mad Max: Fury Road,Thriller,tt1392190,2015,8.1,George Miller,"975,202",$154.06M,8.1,"561,774",7.9,"93,235"
4146,A Wednesday,Thriller,tt1280558,2008,8.1,Neeraj Pandey,"78,121",,8.0,"49,985",7.4,"3,174"
4147,Salinui chueok,Thriller,tt0353969,2003,8.1,Bong Joon Ho,"175,424",$0.01M,8.1,"105,989",7.9,"13,997"
4148,Her Sey Çok Güzel Olacak,Thriller,tt0263438,1998,8.1,Ömer Vargi,"25,354",,8.1,"15,906",8.0,"2,177"
4149,Amores perros,Thriller,tt0245712,2000,8.1,Alejandro G. Iñárritu,"238,012",$5.38M,8.1,"151,295",8.1,"33,519"
4150,Sarfarosh,Thriller,tt0200087,1999,8.1,John Mathew Matthan,"25,561",,8.1,"17,758",7.5,"1,157"
4151,Fargo,Thriller,tt0116282,1996,8.1,Joel Coen,"666,764",$24.61M,8.1,"412,258",8.0,"68,326"
4152,Eskiya,Thriller,tt0116231,1996,8.1,Yavuz Turgul,"69,680",,8.1,"43,521",8.3,"6,024"
4153,Blade Runner,Thriller,tt0083658,1982,8.1,Ridley Scott,"752,923",$32.87M,8.1,"469,341",7.8,"63,470"
4154,Sholay,Thriller,tt0073707,1975,8.1,Ramesh Sippy,"55,221",,8.1,"36,462",7.3,"2,346"
4155,Jaws,Thriller,tt0073195,1975,8.1,Steven Spielberg,"587,302",$260.00M,8.1,"361,085",7.7,"65,258"
4156,Persona,Thriller,tt0060827,1966,8.1,Ingmar Bergman,"116,380",,8.0,"67,332",8.1,"16,196"
4157,Du rififi chez les hommes,Thriller,tt0048021,1955,8.1,Jules Dassin,"34,104",$0.06M,8.1,"24,108",8.0,"2,855"
4158,On the Waterfront,Thriller,tt0047296,1954,8.1,Elia Kazan,"153,346",$9.60M,8.1,"97,122",8.0,"14,830"
4159,Les diaboliques,Thriller,tt0046911,1955,8.1,Henri-Georges Clouzot,"65,474",$1.09M,8.1,"42,242",8.1,"7,342"
4160,The Third Man,Thriller,tt0041959,1949,8.1,Carol Reed,"169,952",$0.45M,8.1,"107,544",8.0,"16,200"
4161,Rebecca,Thriller,tt0032976,1940,8.1,Alfred Hitchcock,"135,637",$4.36M,8.0,"74,399",8.3,"24,659"
4162,Contratiempo,Thriller,tt4857264,2016,8.0,Oriol Paulo,"171,923",,8.0,"89,600",8.2,"24,391"
4163,The Blue Elephant,Thriller,tt3461252,2014,8.0,Marwan Hamed,"28,318",,7.9,"18,827",7.7,"2,052"
4164,Special Chabbis,Thriller,tt2377938,2013,8.0,Neeraj Pandey,"55,787",$1.08M,7.9,"34,300",7.7,"1,828"
4165,1 - Nenokkadine,Thriller,tt2375559,2014,8.0,Sukumar,"45,203",,7.8,"28,409",6.9,"1,195"
4166,Thuppakki,Thriller,tt2187153,2012,8.0,A.R. Murugadoss,"33,917",,7.7,"17,195",7.5,602
4167,The Imitation Game,Thriller,tt2084970,2014,8.0,Morten Tyldum,"753,269",$91.13M,7.9,"411,531",8.3,"116,455"
4168,Blade Runner 2049,Thriller,tt1856101,2017,8.0,Denis Villeneuve,"545,738",$92.05M,8.0,"315,516",7.6,"43,981"
4169,Tropa de Elite 2: O Inimigo Agora é Outro,Thriller,tt1555149,2010,8.0,José Padilha,"82,678",$0.10M,8.0,"65,429",8.0,"5,009"
4170,Black Swan,Thriller,tt0947798,2010,8.0,Darren Aronofsky,"749,926",$106.95M,8.0,"413,064",8.0,"165,127"
4171,Tropa de Elite,Thriller,tt0861739,2007,8.0,José Padilha,"103,251",$0.01M,8.0,"79,912",8.0,"6,625"
4172,Blood Diamond,Thriller,tt0450259,2006,8.0,Edward Zwick,"539,570",$57.37M,8.0,"354,925",8.1,"61,129"
4173,The Bourne Ultimatum,Thriller,tt0440963,2007,8.0,Paul Greengrass,"629,087",$227.47M,8.0,"432,610",7.9,"59,433"
4174,Sin City,Thriller,tt0401792,2005,8.0,Frank Miller,"761,918",$74.10M,8.1,"525,926",7.7,"84,946"
4175,Casino Royale,Thriller,tt0381061,2006,8.0,Martin Campbell,"647,669",$167.45M,8.0,"428,619",7.8,"58,176"
4176,Kill Bill: Vol. 2,Thriller,tt0378194,2004,8.0,Quentin Tarantino,"740,570",$66.21M,8.0,"459,519",8.1,"83,700"
4177,Mou gaan dou,Thriller,tt0338564,2002,8.0,Andrew Lau,"123,887",$0.17M,8.0,"86,528",8.1,"10,432"
4178,Donnie Darko,Thriller,tt0246578,2001,8.0,Richard Kelly,"787,113",$1.48M,8.0,"478,757",8.1,"114,722"
4179,Pâfekuto burû,Thriller,tt0156887,1997,8.0,Satoshi Kon,"73,069",$0.78M,7.9,"39,441",8.0,"8,271"
4180,Twelve Monkeys,Thriller,tt0114746,1995,8.0,Terry Gilliam,"610,655",$57.14M,8.0,"400,933",7.9,"60,762"
4181,JFK,Thriller,tt0102138,1991,8.0,Oliver Stone,"154,136",$70.41M,8.0,"103,940",7.8,"11,685"
4182,Akira,Thriller,tt0094625,1988,8.0,Katsuhiro Ôtomo,"182,378",$0.55M,7.9,"117,720",7.7,"12,150"
4183,Dog Day Afternoon,Thriller,tt0072890,1975,8.0,Sidney Lumet,"253,577",$50.00M,8.0,"174,416",8.1,"20,168"
4184,Sleuth,Thriller,tt0069281,1972,8.0,Joseph L. Mankiewicz,"47,498",$4.08M,8.0,"33,486",8.0,"5,037"
4185,What Ever Happened to Baby Jane?,Thriller,tt0056687,1962,8.0,Robert Aldrich,"55,382",$4.05M,7.9,"31,234",8.2,"11,046"
4186,Sanjuro,Thriller,tt0056443,1962,8.0,Akira Kurosawa,"37,913",,8.0,"26,096",8.0,"2,731"
4187,Touch of Evil,Thriller,tt0052311,1958,8.0,Orson Welles,"103,785",$2.24M,8.0,"68,786",7.6,"8,529"
4188,The Killing,Thriller,tt0049406,1956,8.0,Stanley Kubrick,"88,900",,8.0,"62,714",7.7,"5,942"
4189,The Night of the Hunter,Thriller,tt0048424,1955,8.0,Charles Laughton,"88,627",$0.65M,8.0,"59,695",8.1,"9,586"
4190,High Noon,Thriller,tt0044706,1952,8.0,Fred Zinnemann,"103,482",$9.45M,8.0,"70,950",7.8,"8,972"
4191,Out of the Past,Thriller,tt0039689,1947,8.0,Jacques Tourneur,"36,905",,8.0,"24,873",7.9,"3,739"
4192,Roma città aperta,Thriller,tt0038890,1945,8.0,Roberto Rossellini,"26,361",,8.0,"17,636",8.0,"2,760"
4193,Bronenosets Potemkin,Thriller,tt0015648,1925,8.0,Sergei Eisenstein,"57,261",$0.05M,8.0,"38,385",7.8,"5,646"
4194,Das Cabinet des Dr. Caligari,Thriller,tt0010323,1920,8.0,Robert Wiene,"62,930",,8.0,"39,215",8.1,"8,302"
4195,Knives Out,Thriller,tt8946378,2019,7.9,Rian Johnson,"595,941",$165.36M,7.9,"278,308",7.8,"68,981"
4196,Baby,Thriller,tt3848892,2015,7.9,Neeraj Pandey,"57,215",,7.8,"34,199",7.5,"1,605"
4197,Serbuan maut 2: Berandal,Thriller,tt2265171,2014,7.9,Gareth Evans,"122,179",$2.63M,7.9,"90,468",7.7,"4,252"
4198,Vishwaroopam,Thriller,tt2199711,2013,7.9,Kamal Haasan,"40,078",,7.9,"28,526",7.1,"1,143"
4199,X-Men: Days of Future Past,Thriller,tt1877832,2014,7.9,Bryan Singer,"701,454",$233.92M,7.9,"428,137",8.1,"81,549"
4200,Nefes: Vatan Sagolsun,Thriller,tt1171701,2009,7.9,Levent Semerci,"33,599",,7.9,"24,485",8.1,"2,202"
4201,District 9,Thriller,tt1136608,2009,7.9,Neill Blomkamp,"672,970",$115.65M,8.0,"474,078",7.8,"63,549"
4202,In Bruges,Thriller,tt0780536,2008,7.9,Martin McDonagh,"416,310",$7.76M,7.9,"285,998",7.8,"46,635"
4203,Mystic River,Thriller,tt0327056,2003,7.9,Clint Eastwood,"450,652",$90.14M,7.9,"294,914",7.9,"56,908"
4204,The Bourne Identity,Thriller,tt0258463,2002,7.9,Doug Liman,"540,260",$121.66M,7.9,"360,111",7.7,"52,314"
4205,Nueve reinas,Thriller,tt0247586,2000,7.9,Fabián Bielinsky,"52,632",$1.22M,7.9,"36,017",7.9,"5,729"
4206,Children of Men,Thriller,tt0206634,2006,7.9,Alfonso Cuarón,"493,882",$35.55M,7.9,"336,183",7.6,"54,115"
4207,Mulholland Dr.,Thriller,tt0166924,2001,7.9,David Lynch,"349,472",$7.22M,7.9,"218,475",7.7,"43,431"
4208,Kôkaku Kidôtai,Thriller,tt0113568,1995,7.9,Mamoru Oshii,"140,950",$0.52M,7.9,"92,980",7.7,"10,427"
4209,True Romance,Thriller,tt0108399,1993,7.9,Tony Scott,"224,088",$12.28M,7.9,"148,301",7.8,"22,319"
4210,Carlito's Way,Thriller,tt0106519,1993,7.9,Brian De Palma,"215,272",$36.95M,7.9,"155,508",7.7,"12,577"
4211,The Untouchables,Thriller,tt0094226,1987,7.9,Brian De Palma,"304,951",$76.27M,7.9,"209,795",7.8,"20,325"
4212,All the President's Men,Thriller,tt0074119,1976,7.9,Alan J. Pakula,"114,014",$70.60M,7.9,"74,566",8.0,"11,519"
4213,Le cercle rouge,Thriller,tt0065531,1970,7.9,Jean-Pierre Melville,"25,219",$0.37M,7.9,"18,186",7.8,"1,559"
4214,In the Heat of the Night,Thriller,tt0061811,1967,7.9,Norman Jewison,"75,497",$24.38M,7.9,"50,986",8.0,"7,116"
4215,Charade,Thriller,tt0056923,1963,7.9,Stanley Donen,"76,423",$13.47M,7.8,"42,729",8.0,"14,580"
4216,The Manchurian Candidate,Thriller,tt0056218,1962,7.9,John Frankenheimer,"75,144",,7.9,"51,051",8.0,"7,459"
4217,Ascenseur pour l'échafaud,Thriller,tt0051378,1958,7.9,Louis Malle,"25,238",$0.11M,7.9,"16,901",7.9,"2,710"
4218,The Big Heat,Thriller,tt0045555,1953,7.9,Fritz Lang,"26,602",,7.9,"18,460",7.8,"2,469"
4219,Strangers on a Train,Thriller,tt0044079,1951,7.9,Alfred Hitchcock,"132,703",$7.63M,7.9,"85,650",8.0,"17,223"
4220,In a Lonely Place,Thriller,tt0042593,1950,7.9,Nicholas Ray,"31,230",,7.9,"20,663",7.9,"3,411"
4221,Rope,Thriller,tt0040746,1948,7.9,Alfred Hitchcock,"141,456",,7.9,"90,600",8.0,"16,962"
4222,Notorious,Thriller,tt0038787,1946,7.9,Alfred Hitchcock,"100,282",$10.46M,7.9,"62,457",8.1,"14,729"
4223,The Big Sleep,Thriller,tt0038355,1946,7.9,Howard Hawks,"85,026",$6.54M,7.9,"55,546",7.7,"10,608"
4224,Arsenic and Old Lace,Thriller,tt0036613,1943,7.9,Frank Capra,"70,299",,7.9,"40,694",8.2,"13,761"
4225,Badla,Thriller,tt8130968,2019,7.8,Sujoy Ghosh,"27,435",$1.86M,7.6,"14,120",7.7,"1,437"
4226,Dunkirk,Thriller,tt5013056,2017,7.8,Christopher Nolan,"636,856",$188.37M,7.8,"355,396",7.9,"59,235"
4227,The Hateful Eight,Thriller,tt3460252,2015,7.8,Quentin Tarantino,"582,305",$54.12M,7.8,"344,337",7.5,"49,571"
4228,Nightcrawler,Thriller,tt2872718,2014,7.8,Dan Gilroy,"528,304",$32.38M,7.9,"315,974",7.6,"53,015"
4229,Captain America: The Winter Soldier,Thriller,tt1843866,2014,7.8,Anthony Russo,"822,216",$259.77M,7.7,"464,134",7.8,"88,525"
4230,Ang-ma-reul bo-at-da,Thriller,tt1588170,2010,7.8,Jee-woon Kim,"127,145",$0.13M,7.8,"85,254",7.6,"11,536"
4231,The Girl with the Dragon Tattoo,Thriller,tt1568346,2011,7.8,David Fincher,"457,282",$102.52M,7.8,"286,465",7.9,"72,895"
4232,Captain Phillips,Thriller,tt1535109,2013,7.8,Paul Greengrass,"452,999",$107.10M,7.8,"296,122",7.9,"48,913"
4233,Madeo,Thriller,tt1216496,2009,7.8,Bong Joon Ho,"62,674",$0.55M,7.7,"40,124",7.7,"6,516"
4234,Chugyeokja,Thriller,tt1190539,2008,7.8,Na Hong-jin,"65,350",,7.8,"45,417",7.8,"4,915"
4235,Das weiße Band - Eine deutsche Kindergeschichte,Thriller,tt1149362,2009,7.8,Michael Haneke,"73,191",$2.22M,7.7,"49,186",7.7,"10,894"
4236,Män som hatar kvinnor,Thriller,tt1132620,2009,7.8,Niels Arden Oplev,"215,996",$10.10M,7.8,"143,398",8.0,"37,243"
4237,Skyfall,Thriller,tt1074638,2012,7.8,Sam Mendes,"687,788",$304.36M,7.7,"449,131",7.7,"73,776"
4238,Taken,Thriller,tt0936501,2008,7.8,Pierre Morel,"595,872",$145.00M,7.8,"408,688",7.7,"67,993"
4239,Changeling,Thriller,tt0824747,2008,7.8,Clint Eastwood,"253,491",$35.74M,7.8,"155,475",7.8,"52,329"
4240,Apocalypto,Thriller,tt0472043,2006,7.8,Mel Gibson,"309,219",$50.87M,7.8,"219,061",7.9,"30,185"
4241,Hot Fuzz,Thriller,tt0425112,2007,7.8,Edgar Wright,"498,123",$23.64M,7.8,"327,242",7.9,"52,499"
4242,Serenity,Thriller,tt0379786,2005,7.8,Joss Whedon,"294,447",$25.51M,7.7,"202,714",8.1,"35,696"
4243,Crash,Thriller,tt0375679,2004,7.8,Paul Haggis,"434,215",$54.58M,7.8,"288,489",7.9,"62,093"
4244,Gongdong gyeongbi guyeok JSA,Thriller,tt0260991,2000,7.8,Park Chan-wook,"29,852",,7.7,"21,130",7.9,"2,002"
4245,The Insider,Thriller,tt0140352,1999,7.8,Michael Mann,"169,971",$28.97M,7.9,"118,357",7.7,"12,853"
